first_tx,cohort_day,active_users
2025-09-04 08:04:50.974356,5,1
2025-09-04 08:04:50.974356,8,1
2025-09-04 08:04:50.974356,12,1
2025-09-04 08:04:50.974356,33,1
2025-09-04 08:04:50.974356,52,1
2025-09-04 08:04:50.974356,72,1
2025-09-04 08:04:50.974356,91,1
2025-09-05 08:04:50.974356,0,7
2025-09-05 08:04:50.974356,2,1
2025-09-05 08:04:50.974356,3,1
2025-09-05 08:04:50.974356,6,1
2025-09-05 08:04:50.974356,8,1
2025-09-05 08:04:50.974356,11,1
2025-09-05 08:04:50.974356,18,1
2025-09-05 08:04:50.974356,20,1
2025-09-05 08:04:50.974356,23,1
2025-09-05 08:04:50.974356,28,1
2025-09-05 08:04:50.974356,38,1
2025-09-05 08:04:50.974356,39,1
2025-09-05 08:04:50.974356,50,1
2025-09-05 08:04:50.974356,52,1
2025-09-05 08:04:50.974356,56,1
2025-09-05 08:04:50.974356,58,1
2025-09-05 08:04:50.974356,65,1
2025-09-05 08:04:50.974356,70,1
2025-09-05 08:04:50.974356,72,1
2025-09-05 08:04:50.974356,73,1
2025-09-05 08:04:50.974356,78,1
2025-09-06 08:04:50.974356,0,6
2025-09-06 08:04:50.974356,11,1
2025-09-06 08:04:50.974356,21,1
2025-09-06 08:04:50.974356,25,1
2025-09-06 08:04:50.974356,27,1
2025-09-06 08:04:50.974356,29,1
2025-09-06 08:04:50.974356,39,1
2025-09-06 08:04:50.974356,46,1
2025-09-06 08:04:50.974356,49,1
2025-09-06 08:04:50.974356,60,1
2025-09-06 08:04:50.974356,61,1
2025-09-06 08:04:50.974356,68,1
2025-09-06 08:04:50.974356,82,1
2025-09-06 08:04:50.974356,89,1
2025-09-06 08:04:50.974356,91,1
2025-09-07 08:04:50.974356,0,6
2025-09-07 08:04:50.974356,8,1
2025-09-07 08:04:50.974356,10,1
2025-09-07 08:04:50.974356,18,1
2025-09-07 08:04:50.974356,19,1
2025-09-07 08:04:50.974356,38,1
2025-09-07 08:04:50.974356,47,1
2025-09-07 08:04:50.974356,48,1
2025-09-07 08:04:50.974356,59,1
2025-09-07 08:04:50.974356,95,1
2025-09-07 08:04:50.974356,101,1
2025-09-08 08:04:50.974356,0,8
2025-09-08 08:04:50.974356,2,1
2025-09-08 08:04:50.974356,3,1
2025-09-08 08:04:50.974356,13,1
2025-09-08 08:04:50.974356,21,1
2025-09-08 08:04:50.974356,27,1
2025-09-08 08:04:50.974356,28,2
2025-09-08 08:04:50.974356,30,1
2025-09-08 08:04:50.974356,37,1
2025-09-08 08:04:50.974356,38,1
2025-09-08 08:04:50.974356,42,1
2025-09-08 08:04:50.974356,48,1
2025-09-08 08:04:50.974356,59,1
2025-09-08 08:04:50.974356,60,1
2025-09-08 08:04:50.974356,61,1
2025-09-08 08:04:50.974356,63,1
2025-09-08 08:04:50.974356,79,1
2025-09-08 08:04:50.974356,85,1
2025-09-09 08:04:50.974356,0,13
2025-09-09 08:04:50.974356,1,1
2025-09-09 08:04:50.974356,3,1
2025-09-09 08:04:50.974356,9,1
2025-09-09 08:04:50.974356,11,1
2025-09-09 08:04:50.974356,13,1
2025-09-09 08:04:50.974356,16,1
2025-09-09 08:04:50.974356,19,2
2025-09-09 08:04:50.974356,20,2
2025-09-09 08:04:50.974356,30,2
2025-09-09 08:04:50.974356,33,2
2025-09-09 08:04:50.974356,36,1
2025-09-09 08:04:50.974356,37,1
2025-09-09 08:04:50.974356,40,2
2025-09-09 08:04:50.974356,41,1
2025-09-09 08:04:50.974356,43,1
2025-09-09 08:04:50.974356,44,1
2025-09-09 08:04:50.974356,45,1
2025-09-09 08:04:50.974356,47,1
2025-09-09 08:04:50.974356,53,1
2025-09-09 08:04:50.974356,60,1
2025-09-09 08:04:50.974356,72,1
2025-09-09 08:04:50.974356,98,1
2025-09-09 08:04:50.974356,102,1
2025-09-10 08:04:50.974356,0,10
2025-09-10 08:04:50.974356,3,1
2025-09-10 08:04:50.974356,9,1
2025-09-10 08:04:50.974356,14,1
2025-09-10 08:04:50.974356,26,2
2025-09-10 08:04:50.974356,30,1
2025-09-10 08:04:50.974356,31,1
2025-09-10 08:04:50.974356,32,1
2025-09-10 08:04:50.974356,36,1
2025-09-10 08:04:50.974356,37,1
2025-09-10 08:04:50.974356,41,1
2025-09-10 08:04:50.974356,50,1
2025-09-10 08:04:50.974356,72,1
2025-09-10 08:04:50.974356,77,1
2025-09-11 08:04:50.974356,0,12
2025-09-11 08:04:50.974356,2,1
2025-09-11 08:04:50.974356,3,1
2025-09-11 08:04:50.974356,4,1
2025-09-11 08:04:50.974356,5,1
2025-09-11 08:04:50.974356,8,1
2025-09-11 08:04:50.974356,11,1
2025-09-11 08:04:50.974356,18,1
2025-09-11 08:04:50.974356,21,1
2025-09-11 08:04:50.974356,26,1
2025-09-11 08:04:50.974356,30,1
2025-09-11 08:04:50.974356,32,1
2025-09-11 08:04:50.974356,36,1
2025-09-11 08:04:50.974356,44,1
2025-09-11 08:04:50.974356,48,1
2025-09-11 08:04:50.974356,51,1
2025-09-11 08:04:50.974356,57,1
2025-09-11 08:04:50.974356,61,1
2025-09-11 08:04:50.974356,62,1
2025-09-11 08:04:50.974356,65,1
2025-09-11 08:04:50.974356,67,1
2025-09-11 08:04:50.974356,73,1
2025-09-11 08:04:50.974356,83,1
2025-09-11 08:04:50.974356,99,1
2025-09-12 08:04:50.974356,0,5
2025-09-12 08:04:50.974356,2,1
2025-09-12 08:04:50.974356,4,1
2025-09-12 08:04:50.974356,5,1
2025-09-12 08:04:50.974356,10,1
2025-09-12 08:04:50.974356,11,1
2025-09-12 08:04:50.974356,29,1
2025-09-12 08:04:50.974356,31,1
2025-09-12 08:04:50.974356,37,1
2025-09-12 08:04:50.974356,38,1
2025-09-12 08:04:50.974356,50,1
2025-09-13 08:04:50.974356,0,9
2025-09-13 08:04:50.974356,4,1
2025-09-13 08:04:50.974356,5,1
2025-09-13 08:04:50.974356,10,1
2025-09-13 08:04:50.974356,11,1
2025-09-13 08:04:50.974356,23,1
2025-09-13 08:04:50.974356,27,1
2025-09-13 08:04:50.974356,28,1
2025-09-13 08:04:50.974356,29,1
2025-09-13 08:04:50.974356,35,1
2025-09-13 08:04:50.974356,50,1
2025-09-13 08:04:50.974356,53,1
2025-09-13 08:04:50.974356,55,1
2025-09-13 08:04:50.974356,64,1
2025-09-13 08:04:50.974356,65,1
2025-09-13 08:04:50.974356,79,1
2025-09-14 08:04:50.974356,0,2
2025-09-14 08:04:50.974356,46,1
2025-09-14 08:04:50.974356,73,1
2025-09-14 08:04:50.974356,74,1
2025-09-15 08:04:50.974356,0,3
2025-09-15 08:04:50.974356,1,1
2025-09-15 08:04:50.974356,3,1
2025-09-15 08:04:50.974356,18,1
2025-09-15 08:04:50.974356,24,1
2025-09-15 08:04:50.974356,44,2
2025-09-15 08:04:50.974356,58,1
2025-09-16 08:04:50.974356,0,11
2025-09-16 08:04:50.974356,12,2
2025-09-16 08:04:50.974356,15,1
2025-09-16 08:04:50.974356,23,1
2025-09-16 08:04:50.974356,34,1
2025-09-16 08:04:50.974356,36,2
2025-09-16 08:04:50.974356,40,1
2025-09-16 08:04:50.974356,42,1
2025-09-16 08:04:50.974356,44,1
2025-09-16 08:04:50.974356,70,1
2025-09-17 08:04:50.974356,0,3
2025-09-17 08:04:50.974356,1,1
2025-09-17 08:04:50.974356,8,1
2025-09-17 08:04:50.974356,10,1
2025-09-17 08:04:50.974356,14,1
2025-09-17 08:04:50.974356,16,1
2025-09-17 08:04:50.974356,24,1
2025-09-17 08:04:50.974356,26,1
2025-09-17 08:04:50.974356,62,1
2025-09-17 08:04:50.974356,71,1
2025-09-17 08:04:50.974356,93,1
2025-09-18 08:04:50.974356,0,7
2025-09-18 08:04:50.974356,2,1
2025-09-18 08:04:50.974356,5,2
2025-09-18 08:04:50.974356,17,1
2025-09-18 08:04:50.974356,19,1
2025-09-18 08:04:50.974356,30,1
2025-09-18 08:04:50.974356,31,1
2025-09-18 08:04:50.974356,34,1
2025-09-18 08:04:50.974356,41,1
2025-09-18 08:04:50.974356,42,1
2025-09-18 08:04:50.974356,44,1
2025-09-18 08:04:50.974356,47,1
2025-09-18 08:04:50.974356,51,1
2025-09-18 08:04:50.974356,67,1
2025-09-18 08:04:50.974356,68,1
2025-09-18 08:04:50.974356,69,1
2025-09-18 08:04:50.974356,73,1
2025-09-18 08:04:50.974356,86,1
2025-09-19 08:04:50.974356,0,3
2025-09-19 08:04:50.974356,11,1
2025-09-19 08:04:50.974356,12,1
2025-09-19 08:04:50.974356,43,1
2025-09-19 08:04:50.974356,51,1
2025-09-19 08:04:50.974356,59,1
2025-09-19 08:04:50.974356,61,1
2025-09-19 08:04:50.974356,62,1
2025-09-20 08:04:50.974356,0,5
2025-09-20 08:04:50.974356,10,1
2025-09-20 08:04:50.974356,19,1
2025-09-20 08:04:50.974356,20,1
2025-09-20 08:04:50.974356,26,1
2025-09-20 08:04:50.974356,31,1
2025-09-20 08:04:50.974356,41,1
2025-09-20 08:04:50.974356,72,1
2025-09-21 08:04:50.974356,0,7
2025-09-21 08:04:50.974356,15,1
2025-09-21 08:04:50.974356,17,1
2025-09-21 08:04:50.974356,19,1
2025-09-21 08:04:50.974356,21,1
2025-09-21 08:04:50.974356,58,1
2025-09-21 08:04:50.974356,59,2
2025-09-22 08:04:50.974356,0,5
2025-09-22 08:04:50.974356,12,1
2025-09-22 08:04:50.974356,19,1
2025-09-22 08:04:50.974356,27,1
2025-09-22 08:04:50.974356,41,1
2025-09-22 08:04:50.974356,59,2
2025-09-22 08:04:50.974356,64,1
2025-09-23 08:04:50.974356,0,4
2025-09-23 08:04:50.974356,74,1
2025-09-24 08:04:50.974356,0,5
2025-09-24 08:04:50.974356,16,1
2025-09-24 08:04:50.974356,34,1
2025-09-24 08:04:50.974356,51,1
2025-09-24 08:04:50.974356,52,1
2025-09-24 08:04:50.974356,56,1
2025-09-24 08:04:50.974356,67,1
2025-09-24 08:04:50.974356,84,1
2025-09-25 08:04:50.974356,0,3
2025-09-25 08:04:50.974356,23,1
2025-09-25 08:04:50.974356,25,1
2025-09-25 08:04:50.974356,44,1
2025-09-26 08:04:50.974356,0,3
2025-09-26 08:04:50.974356,21,1
2025-09-26 08:04:50.974356,24,1
2025-09-26 08:04:50.974356,35,1
2025-09-26 08:04:50.974356,44,1
2025-09-27 08:04:50.974356,0,2
2025-09-27 08:04:50.974356,4,1
2025-09-27 08:04:50.974356,32,1
2025-09-27 08:04:50.974356,60,1
2025-09-28 08:04:50.974356,0,4
2025-09-28 08:04:50.974356,27,1
2025-09-28 08:04:50.974356,29,1
2025-09-28 08:04:50.974356,34,1
2025-09-28 08:04:50.974356,41,1
2025-09-29 08:04:50.974356,0,3
2025-09-29 08:04:50.974356,75,1
2025-09-30 08:04:50.974356,0,4
2025-09-30 08:04:50.974356,1,2
2025-09-30 08:04:50.974356,3,1
2025-09-30 08:04:50.974356,10,1
2025-09-30 08:04:50.974356,14,1
2025-09-30 08:04:50.974356,18,2
2025-09-30 08:04:50.974356,30,1
2025-09-30 08:04:50.974356,34,1
2025-09-30 08:04:50.974356,44,1
2025-09-30 08:04:50.974356,72,1
2025-10-01 08:04:50.974356,0,1
2025-10-01 08:04:50.974356,42,1
2025-10-02 08:04:50.974356,0,4
2025-10-02 08:04:50.974356,17,1
2025-10-02 08:04:50.974356,40,1
2025-10-02 08:04:50.974356,49,1
2025-10-02 08:04:50.974356,56,1
2025-10-03 08:04:50.974356,0,5
2025-10-03 08:04:50.974356,2,1
2025-10-03 08:04:50.974356,7,1
2025-10-03 08:04:50.974356,20,1
2025-10-03 08:04:50.974356,32,1
2025-10-04 08:04:50.974356,0,1
2025-10-05 08:04:50.974356,0,2
2025-10-05 08:04:50.974356,34,1
2025-10-05 08:04:50.974356,66,1
2025-10-06 08:04:50.974356,0,2
2025-10-06 08:04:50.974356,1,1
2025-10-06 08:04:50.974356,40,1
2025-10-06 08:04:50.974356,45,1
2025-10-06 08:04:50.974356,49,1
2025-10-07 08:04:50.974356,0,4
2025-10-07 08:04:50.974356,13,1
2025-10-07 08:04:50.974356,23,1
2025-10-07 08:04:50.974356,32,1
2025-10-07 08:04:50.974356,42,1
2025-10-08 08:04:50.974356,0,3
2025-10-08 08:04:50.974356,14,1
2025-10-08 08:04:50.974356,21,1
2025-10-08 08:04:50.974356,29,1
2025-10-09 08:04:50.974356,0,4
2025-10-09 08:04:50.974356,66,1
2025-10-10 08:04:50.974356,0,1
2025-10-11 08:04:50.974356,0,4
2025-10-11 08:04:50.974356,5,1
2025-10-11 08:04:50.974356,7,1
2025-10-11 08:04:50.974356,8,1
2025-10-11 08:04:50.974356,15,1
2025-10-11 08:04:50.974356,24,1
2025-10-11 08:04:50.974356,25,1
2025-10-11 08:04:50.974356,38,1
2025-10-11 08:04:50.974356,45,1
2025-10-13 08:04:50.974356,0,3
2025-10-13 08:04:50.974356,4,1
2025-10-13 08:04:50.974356,13,1
2025-10-13 08:04:50.974356,20,1
2025-10-13 08:04:50.974356,49,1
2025-10-14 08:04:50.974356,0,2
2025-10-14 08:04:50.974356,2,1
2025-10-14 08:04:50.974356,6,1
2025-10-14 08:04:50.974356,8,1
2025-10-14 08:04:50.974356,17,1
2025-10-14 08:04:50.974356,24,1
2025-10-15 08:04:50.974356,0,2
2025-10-15 08:04:50.974356,14,1
2025-10-15 08:04:50.974356,60,1
2025-10-16 08:04:50.974356,0,1
2025-10-16 08:04:50.974356,27,1
2025-10-17 08:04:50.974356,0,3
2025-10-17 08:04:50.974356,20,1
2025-10-17 08:04:50.974356,21,1
2025-10-17 08:04:50.974356,31,1
2025-10-17 08:04:50.974356,41,1
2025-10-18 08:04:50.974356,0,3
2025-10-18 08:04:50.974356,4,1
2025-10-18 08:04:50.974356,10,1
2025-10-18 08:04:50.974356,27,1
2025-10-18 08:04:50.974356,30,1
2025-10-18 08:04:50.974356,49,1
2025-10-19 08:04:50.974356,0,1
2025-10-20 08:04:50.974356,0,2
2025-10-20 08:04:50.974356,37,1
2025-10-20 08:04:50.974356,60,1
2025-10-20 08:04:50.974356,63,1
2025-10-21 08:04:50.974356,0,5
2025-10-21 08:04:50.974356,20,1
2025-10-21 08:04:50.974356,27,1
2025-10-22 08:04:50.974356,0,2
2025-10-22 08:04:50.974356,5,1
2025-10-22 08:04:50.974356,8,1
2025-10-22 08:04:50.974356,30,1
2025-10-22 08:04:50.974356,35,1
2025-10-22 08:04:50.974356,47,1
2025-10-22 08:04:50.974356,50,1
2025-10-24 08:04:50.974356,0,3
2025-10-24 08:04:50.974356,35,1
2025-10-24 08:04:50.974356,37,1
2025-10-25 08:04:50.974356,0,4
2025-10-25 08:04:50.974356,2,1
2025-10-25 08:04:50.974356,15,1
2025-10-25 08:04:50.974356,55,1
2025-10-25 08:04:50.974356,58,1
2025-10-26 08:04:50.974356,0,2
2025-10-26 08:04:50.974356,49,1
2025-10-27 08:04:50.974356,0,3
2025-10-28 08:04:50.974356,0,2
2025-10-30 08:04:50.974356,0,2
2025-10-30 08:04:50.974356,24,1
2025-10-30 08:04:50.974356,27,1
2025-10-30 08:04:50.974356,37,1
2025-10-31 08:04:50.974356,0,1
2025-10-31 08:04:50.974356,8,1
2025-11-01 08:04:50.974356,0,4
2025-11-01 08:04:50.974356,12,1
2025-11-01 08:04:50.974356,15,1
2025-11-01 08:04:50.974356,36,1
2025-11-01 08:04:50.974356,42,1
2025-11-01 08:04:50.974356,43,1
2025-11-01 08:04:50.974356,49,1
2025-11-02 08:04:50.974356,0,1
2025-11-03 08:04:50.974356,0,1
2025-11-03 08:04:50.974356,7,1
2025-11-05 08:04:50.974356,0,1
2025-11-05 08:04:50.974356,37,1
2025-11-06 08:04:50.974356,0,1
2025-11-09 08:04:50.974356,0,1
2025-11-09 08:04:50.974356,6,1
2025-11-09 08:04:50.974356,10,1
2025-11-10 08:04:50.974356,0,1
2025-11-11 08:04:50.974356,0,2
2025-11-14 08:04:50.974356,0,2
2025-11-14 08:04:50.974356,2,1
2025-11-15 08:04:50.974356,0,1
2025-11-15 08:04:50.974356,7,1
2025-11-15 08:04:50.974356,36,1
2025-11-17 08:04:50.974356,0,1
2025-11-19 08:04:50.974356,0,3
2025-11-22 08:04:50.974356,0,1
2025-11-23 08:04:50.974356,0,1
2025-11-24 08:04:50.974356,0,2
2025-11-25 08:04:50.974356,0,1
2025-11-25 08:04:50.974356,8,1
2025-11-26 08:04:50.974356,0,1
2025-11-27 08:04:50.974356,0,2
2025-11-27 08:04:50.974356,23,1
2025-11-28 08:04:50.974356,0,2
2025-11-29 08:04:50.974356,0,1
2025-11-29 08:04:50.974356,13,1
2025-12-01 08:04:50.974356,0,1
2025-12-07 08:04:50.974356,0,1
2025-12-09 08:04:50.974356,0,1
2025-12-10 08:04:50.974356,0,1
2025-12-22 08:04:50.974356,0,1
